what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415007618932
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415007618964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007619463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007626183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007628264
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007628467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007628623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007628826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007628966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007629169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007629372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007629512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007630058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007630292
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007630495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007630729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415007631057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1415007635768
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415007639091
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415007639122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007639621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007644973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415007655769
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415007664006
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415007664021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007664567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007670068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007698960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415007704645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415008040732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415008041917
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415008042089
