what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395000514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395002059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395006863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395008160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395017988
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1414395025494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395027210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395139283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1414395139298
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395140375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395223917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395225071
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395225102
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395225134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395225680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395237286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395239596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395306237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414395374176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414395374332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414395374503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414395374659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414395374831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414395374987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395732254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395733440
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395733471
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395733487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395734037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395738819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395820970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395822218
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395822234
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395822265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395822749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395826706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414395841340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1414395842276
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395850544
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395869014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395888327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395889341
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395889357
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414395889388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395890025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414395893666
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395986066
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414395999982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414396015894
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1414396032087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396265323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396266431
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396266462
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396266478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396267008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396270549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414396303130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1414396304129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396307873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396308886
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396308916
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396308936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396309486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396316221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414396331494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396375721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396376642
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396376657
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396376688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396377188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396381166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414396419043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1414396420120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396421493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396428575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414396430946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1414396432288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414396456156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1414396458324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396478667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396479603
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396479634
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396479650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396480211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396483940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396495075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396496085
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396496105
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396496125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396496655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396499931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396527404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396528387
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396528418
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396528434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396528960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396532908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1414396555233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396566933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396568056
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396568087
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414396568103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396568617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396571925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414396586029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1414396588073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396591910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414396593236
