what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914801560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1416914804009
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416914806304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416914842131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416914842334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416914842709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416914846127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416914848717
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416914850607
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1416914874588
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1416914875074
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1416914875261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914881112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914886908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914955056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914955477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914955570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914960115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914962087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416914967428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915031941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915035887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915038049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915040718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416915076544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915081401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915087260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915105905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1416915145236
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.indent",1416915145783
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1416915146422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915159466
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416915172881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915176894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915198934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915201841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915213504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915214903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915215216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915218339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915222031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915289693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915291690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416915374392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416915375750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416915375952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416915376155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1416915376374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915386068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915392225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915404762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915419463
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416915436299
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1416915448415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1416915448727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1416915451179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915457697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416915466727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915476306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915477418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416915478278
