what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961136003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415961149596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415961151093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415961153761
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961155648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961155664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961156288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961164073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961185562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961185625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961187455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961224303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1415961244750
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415961245030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1415961246076
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961248090
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961248121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961248629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961264618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415961311688
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961313639
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961313670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961314294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961325801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415961354066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961359967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961360045
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961365537
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961365569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961366083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961371237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961378342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961381322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961554600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961554725
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961557533
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961557549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961558189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961585696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961613980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961614043
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961615635
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961615666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961616181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961668338
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415961683099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415961699863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961712491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961712564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961713635
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961713665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961714265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961718902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961733636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961737255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961823488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961827622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1415961842085
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961844583
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961844599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961845223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1415961848786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415961850926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1415961851269
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1415961870011
