what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400242906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400244513
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414400244528
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414400244559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400245075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400258861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400260281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400270671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400302152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400305568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400307441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400309079
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414400309110
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414400309141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400309656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400317145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400318814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400349063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400369424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400372341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400374676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400375668
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414400375683
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414400375714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400376323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400382548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400383344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400390286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400391269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400406572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400407602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400417753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400478673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414400494359
