what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414498801981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498802480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498805678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1414498839419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498844045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498845638
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414498845654
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414498845685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498846202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498850527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1414498881578
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1414498882077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1414498883280
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1414498909493
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1414498909509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1414498909977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1414498919048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1414498925712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1414498941668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498972511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498973884
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414498973916
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414498973947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498974572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414498983225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1414499009986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499026243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499049388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1414499062967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499131595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499500985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499502110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499503189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499503782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499503875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499504718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499509601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499511145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499512159
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414499512175
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1414499512206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499512830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499515529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499516559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499517682
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1414499517870
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1414499517994
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1414499518228
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1414499518228
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1414499518228
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1414499518228
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1414499518228
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1414499518228
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1414499518228
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1414499518228
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1414499518275
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1414499518275
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1414499518275
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1414499518275
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1414499518275
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1414499518275
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1414499518275
